required_level,item_level,quality,quality_label,inventory_type,inventory_label,subclass,subclass_label,slot_key,role,count,median_visible_budget,median_total_budget_with_sockets,median_target_budget,median_percent_over_under
0,62,4,Epic,9,Wrist,1,Cloth,wrist,caster,1,35.91,35.91,15.609,130.054
0,62,4,Epic,9,Wrist,4,Plate,wrist,physical,1,34.36,34.36,15.609,120.124
0,62,4,Epic,11,Finger,0,Misc,finger,generic,1,15.36,15.36,15.609,-1.598
0,62,4,Epic,23,Held in Off-hand,0,Misc,held_in_off_hand,caster,1,42.74,42.74,15.609,173.81
0,63,3,Rare,1,Head,1,Cloth,head,caster,1,45.36,45.36,24.688,83.731
0,63,3,Rare,1,Head,3,Mail,head,generic,1,61.71,61.71,24.688,149.957
0,63,3,Rare,2,Neck,0,Misc,neck,caster,1,27.87,27.87,13.825,101.585
0,63,3,Rare,2,Neck,0,Misc,neck,physical,2,26.845,26.845,13.825,94.171
0,63,3,Rare,5,Chest,4,Plate,chest,tank,1,29.74,29.74,24.688,20.462
0,63,3,Rare,7,Legs,1,Cloth,legs,caster,3,21.61,21.61,24.688,-12.469
0,63,3,Rare,7,Legs,2,Leather,legs,caster,1,21.61,21.61,24.688,-12.469
0,63,3,Rare,7,Legs,2,Leather,legs,physical,1,21.71,21.71,24.688,-12.064
0,63,3,Rare,7,Legs,3,Mail,legs,caster,1,21.71,21.71,24.688,-12.064
0,63,3,Rare,7,Legs,3,Mail,legs,physical,1,21.71,21.71,24.688,-12.064
0,63,3,Rare,7,Legs,4,Plate,legs,caster,1,21.71,21.71,24.688,-12.064
0,63,3,Rare,7,Legs,4,Plate,legs,tank,1,21.71,21.71,24.688,-12.064
0,63,3,Rare,8,Feet,2,Leather,feet,caster,2,33.82,33.82,18.269,85.119
0,63,3,Rare,8,Feet,2,Leather,feet,physical,1,34.7,34.7,18.269,89.936
0,63,3,Rare,8,Feet,4,Plate,feet,caster,1,38.92,38.92,18.269,113.035
0,63,3,Rare,8,Feet,4,Plate,feet,tank,1,21.07,21.07,18.269,15.33
0,63,3,Rare,10,Hands,1,Cloth,hands,caster,3,33.58,33.58,18.269,83.805
0,63,3,Rare,10,Hands,2,Leather,hands,generic,1,10.05,10.05,18.269,-44.99
0,63,3,Rare,10,Hands,3,Mail,hands,caster,1,46.7,46.7,18.269,155.62
0,63,3,Rare,10,Hands,3,Mail,hands,generic,1,10.05,10.05,18.269,-44.99
0,63,3,Rare,10,Hands,3,Mail,hands,physical,1,36.05,36.05,18.269,97.325
0,63,3,Rare,10,Hands,4,Plate,hands,generic,1,10.05,10.05,18.269,-44.99
0,63,3,Rare,11,Finger,0,Misc,finger,caster,2,19.28,19.28,13.825,39.453
0,63,3,Rare,11,Finger,0,Misc,finger,physical,1,13.68,13.68,13.825,-1.052
0,63,3,Rare,13,One-hand Weapon,4,Mace,weapon_one_hand,caster,1,22.35,22.35,24.688,-9.471
0,63,3,Rare,14,Shield,6,Shield,shield,tank,1,13.36,13.36,18.269,-26.872
0,63,3,Rare,16,Cloak,1,Cloth,cloak,caster,1,26.69,26.69,13.825,93.05
0,63,3,Rare,17,Two-hand Weapon,5,Two-hand Mace,weapon_two_hand,physical,1,44.0,44.0,44.439,-0.988
0,63,3,Rare,17,Two-hand Weapon,6,Polearm,weapon_two_hand,physical,1,47.4,47.4,44.439,6.663
0,63,3,Rare,26,Ranged,18,Crossbow,ranged,physical,1,15.0,15.0,24.688,-39.242
0,65,3,Rare,3,Shoulder,1,Cloth,shoulder,caster,3,39.11,39.11,18.938,106.517
0,65,3,Rare,3,Shoulder,2,Leather,shoulder,caster,1,55.69,55.69,18.938,194.067
0,65,3,Rare,3,Shoulder,2,Leather,shoulder,physical,1,30.7,30.7,18.938,62.109
0,65,3,Rare,3,Shoulder,3,Mail,shoulder,caster,1,48.69,48.69,18.938,157.104
0,65,3,Rare,3,Shoulder,3,Mail,shoulder,physical,1,34.06,34.06,18.938,79.851
0,65,3,Rare,3,Shoulder,4,Plate,shoulder,caster,1,51.19,51.19,18.938,170.305
0,65,3,Rare,3,Shoulder,4,Plate,shoulder,physical,1,36.06,36.06,18.938,90.412
0,65,3,Rare,6,Waist,1,Cloth,waist,caster,3,41.08,41.08,18.938,116.92
0,65,3,Rare,6,Waist,2,Leather,waist,caster,1,45.05,45.05,18.938,137.883
0,65,3,Rare,6,Waist,2,Leather,waist,physical,1,35.71,35.71,18.938,88.564
0,65,3,Rare,6,Waist,3,Mail,waist,caster,1,51.19,51.19,18.938,170.305
0,65,3,Rare,6,Waist,3,Mail,waist,physical,1,36.72,36.72,18.938,93.897
0,65,3,Rare,6,Waist,4,Plate,waist,caster,1,51.19,51.19,18.938,170.305
0,65,3,Rare,6,Waist,4,Plate,waist,physical,1,42.04,42.04,18.938,121.989
0,65,3,Rare,9,Wrist,1,Cloth,wrist,caster,3,29.24,29.24,14.331,104.028
0,65,3,Rare,9,Wrist,2,Leather,wrist,caster,1,37.32,37.32,14.331,160.408
0,65,3,Rare,9,Wrist,2,Leather,wrist,physical,1,26.69,26.69,14.331,86.235
0,65,3,Rare,9,Wrist,3,Mail,wrist,caster,1,31.58,31.58,14.331,120.356
0,65,3,Rare,9,Wrist,3,Mail,wrist,physical,1,25.69,25.69,14.331,79.257
0,65,3,Rare,9,Wrist,4,Plate,wrist,caster,1,31.58,31.58,14.331,120.356
0,65,3,Rare,9,Wrist,4,Plate,wrist,physical,1,27.38,27.38,14.331,91.049
0,65,3,Rare,13,One-hand Weapon,7,Sword,weapon_one_hand,physical,1,17.02,17.02,25.592,-33.494
0,65,3,Rare,13,One-hand Weapon,15,Dagger,weapon_one_hand,physical,1,17.02,17.02,25.592,-33.494
0,65,3,Rare,17,Two-hand Weapon,5,Two-hand Mace,weapon_two_hand,physical,1,46.74,46.74,46.065,1.465
0,65,3,Rare,17,Two-hand Weapon,8,Two-hand Sword,weapon_two_hand,physical,12,41.06,41.06,46.065,-10.865
0,65,3,Rare,21,Main-hand Weapon,4,Mace,weapon_main_hand,caster,1,23.2,23.2,25.592,-9.346
0,65,3,Rare,21,Main-hand Weapon,15,Dagger,weapon_main_hand,caster,1,19.89,19.89,25.592,-22.28
0,65,3,Rare,26,Ranged,18,Crossbow,ranged,generic,1,14.0,14.0,25.592,-45.295
0,65,4,Epic,2,Neck,0,Misc,neck,caster,6,31.7,31.7,16.481,92.342
0,65,4,Epic,2,Neck,0,Misc,neck,physical,2,27.03,27.03,16.481,64.006
0,65,4,Epic,2,Neck,0,Misc,neck,tank,1,43.71,43.71,16.481,165.213
0,65,4,Epic,5,Chest,1,Cloth,chest,caster,2,45.19,45.19,29.43,53.548
0,65,4,Epic,5,Chest,2,Leather,chest,caster,1,72.53,72.53,29.43,146.445
0,65,4,Epic,5,Chest,2,Leather,chest,physical,1,62.73,62.73,29.43,113.146
0,65,4,Epic,5,Chest,3,Mail,chest,caster,1,70.97,70.97,29.43,141.144
0,65,4,Epic,5,Chest,4,Plate,chest,generic,1,73.42,73.42,29.43,149.469
0,65,4,Epic,5,Chest,4,Plate,chest,physical,1,60.08,60.08,29.43,104.142
0,65,4,Epic,20,Robe,1,Cloth,chest,caster,2,62.65,62.65,29.43,112.874
0,66,3,Rare,1,Head,2,Leather,head,caster,1,58.44,58.44,26.045,124.381
0,66,3,Rare,5,Chest,1,Cloth,chest,caster,1,57.5,57.5,26.045,120.772
0,66,3,Rare,7,Legs,1,Cloth,legs,caster,3,57.15,57.15,26.045,119.428
0,66,3,Rare,7,Legs,2,Leather,legs,caster,1,71.12,71.12,26.045,173.066
0,66,3,Rare,7,Legs,2,Leather,legs,physical,1,50.05,50.05,26.045,92.167
0,66,3,Rare,7,Legs,3,Mail,legs,caster,1,63.85,63.85,26.045,145.152
0,66,3,Rare,7,Legs,3,Mail,legs,physical,2,50.55,50.55,26.045,94.087
0,66,3,Rare,7,Legs,4,Plate,legs,caster,1,63.85,63.85,26.045,145.152
0,66,3,Rare,7,Legs,4,Plate,legs,physical,1,54.72,54.72,26.045,110.098
0,66,3,Rare,11,Finger,0,Misc,finger,caster,1,39.52,39.52,14.585,170.959
0,66,3,Rare,11,Finger,0,Misc,finger,generic,1,30.0,30.0,14.585,105.688
0,66,3,Rare,11,Finger,0,Misc,finger,tank,1,20.06,20.06,14.585,37.537
0,66,3,Rare,21,Main-hand Weapon,15,Dagger,weapon_main_hand,caster,1,29.03,29.03,26.045,11.461
0,68,3,Rare,2,Neck,0,Misc,neck,caster,6,31.7,31.7,15.095,110.008
0,68,3,Rare,2,Neck,0,Misc,neck,physical,3,27.03,27.03,15.095,79.07
0,68,4,Epic,3,Shoulder,1,Cloth,shoulder,caster,1,56.69,56.69,22.938,147.14
0,68,4,Epic,3,Shoulder,3,Mail,shoulder,caster,1,55.55,55.55,22.938,142.17
0,70,3,Rare,1,Head,4,Plate,head,physical,1,59.73,59.73,27.868,114.329
0,70,3,Rare,2,Neck,0,Misc,neck,physical,1,35.06,35.06,15.606,124.653
0,70,3,Rare,3,Shoulder,4,Plate,shoulder,physical,1,43.05,43.05,20.623,108.751
0,70,3,Rare,5,Chest,4,Plate,chest,physical,1,60.08,60.08,27.868,115.585
0,70,3,Rare,6,Waist,1,Cloth,waist,caster,1,48.21,48.21,20.623,133.772
0,70,3,Rare,6,Waist,2,Leather,waist,physical,1,46.37,46.37,20.623,124.85
0,70,3,Rare,6,Waist,3,Mail,waist,caster,1,41.06,41.06,20.623,99.102
0,70,3,Rare,6,Waist,4,Plate,waist,physical,2,40.715,40.715,20.623,97.429
0,70,3,Rare,7,Legs,4,Plate,legs,physical,1,58.06,58.06,27.868,108.336
0,70,3,Rare,8,Feet,4,Plate,feet,physical,1,45.72,45.72,20.623,121.698
0,70,3,Rare,9,Wrist,4,Plate,wrist,generic,1,36.06,36.06,15.606,131.06
0,70,3,Rare,10,Hands,4,Plate,hands,physical,1,46.74,46.74,20.623,126.644
0,70,3,Rare,11,Finger,0,Misc,finger,generic,2,21.38,21.38,15.606,36.996
0,70,3,Rare,11,Finger,0,Misc,finger,physical,1,34.05,34.05,15.606,118.181
0,70,3,Rare,16,Cloak,1,Cloth,cloak,physical,3,37.71,37.71,15.606,141.633
0,70,3,Rare,17,Two-hand Weapon,1,Two-hand Axe,weapon_two_hand,generic,1,63.1,63.1,50.163,25.79
0,70,3,Rare,17,Two-hand Weapon,8,Two-hand Sword,weapon_two_hand,physical,2,58.08,58.08,50.163,15.782
0,74,4,Epic,2,Neck,0,Misc,neck,generic,1,42.03,42.03,19.132,119.689
0,74,4,Epic,11,Finger,0,Misc,finger,caster,1,40.04,40.04,19.132,109.287
0,79,2,Uncommon,3,Shoulder,3,Mail,shoulder,physical,1,48.06,48.06,20.145,138.568
0,79,2,Uncommon,5,Chest,2,Leather,chest,physical,1,56.09,56.09,27.223,106.037
0,79,2,Uncommon,8,Feet,4,Plate,feet,physical,1,42.07,42.07,20.145,108.834
0,80,2,Uncommon,8,Feet,4,Plate,feet,tank,1,42.07,42.07,20.439,105.835
0,80,2,Uncommon,10,Hands,1,Cloth,hands,caster,1,41.83,41.83,20.439,104.661
0,80,2,Uncommon,15,Ranged,2,Bow,ranged,physical,1,16.69,16.69,27.62,-39.572
0,80,2,Uncommon,26,Ranged,3,Gun,ranged,physical,1,17.0,17.0,27.62,-38.45
0,80,2,Uncommon,26,Ranged,19,Wand,ranged,caster,1,19.52,19.52,27.62,-29.326
0,80,4,Epic,7,Legs,1,Cloth,legs,caster,1,34.24,34.24,37.368,-8.371
0,80,4,Epic,7,Legs,2,Leather,legs,physical,1,33.76,33.76,37.368,-9.655
0,80,4,Epic,7,Legs,3,Mail,legs,physical,1,33.76,33.76,37.368,-9.655
0,80,4,Epic,7,Legs,4,Plate,legs,tank,1,35.75,35.75,37.368,-4.33
0,80,4,Epic,11,Finger,0,Misc,finger,generic,1,10.05,10.05,20.926,-51.974
0,81,2,Uncommon,1,Head,1,Cloth,head,caster,1,63.51,63.51,28.017,126.682
0,81,2,Uncommon,1,Head,2,Leather,head,caster,1,63.51,63.51,28.017,126.682
0,81,2,Uncommon,1,Head,2,Leather,head,physical,1,58.1,58.1,28.017,107.372
0,81,2,Uncommon,1,Head,3,Mail,head,caster,1,66.51,66.51,28.017,137.389
0,81,2,Uncommon,1,Head,3,Mail,head,physical,1,58.1,58.1,28.017,107.372
0,81,2,Uncommon,1,Head,4,Plate,head,caster,1,73.49,73.49,28.017,162.302
0,81,2,Uncommon,1,Head,4,Plate,head,physical,1,58.1,58.1,28.017,107.372
0,81,2,Uncommon,5,Chest,1,Cloth,chest,caster,1,63.51,63.51,28.017,126.682
0,81,2,Uncommon,5,Chest,2,Leather,chest,caster,1,63.51,63.51,28.017,126.682
0,81,2,Uncommon,5,Chest,2,Leather,chest,physical,1,58.1,58.1,28.017,107.372
0,81,2,Uncommon,5,Chest,3,Mail,chest,caster,1,66.51,66.51,28.017,137.389
0,81,2,Uncommon,5,Chest,3,Mail,chest,physical,1,58.1,58.1,28.017,107.372
0,81,2,Uncommon,5,Chest,4,Plate,chest,caster,1,73.49,73.49,28.017,162.302
0,81,2,Uncommon,5,Chest,4,Plate,chest,physical,1,58.1,58.1,28.017,107.372
0,81,2,Uncommon,7,Legs,1,Cloth,legs,caster,1,63.51,63.51,28.017,126.682
0,81,2,Uncommon,7,Legs,2,Leather,legs,caster,1,63.51,63.51,28.017,126.682
0,81,2,Uncommon,7,Legs,2,Leather,legs,physical,1,58.1,58.1,28.017,107.372
0,81,2,Uncommon,7,Legs,3,Mail,legs,caster,1,66.51,66.51,28.017,137.389
0,81,2,Uncommon,7,Legs,3,Mail,legs,physical,1,58.1,58.1,28.017,107.372
0,81,2,Uncommon,7,Legs,4,Plate,legs,caster,1,73.49,73.49,28.017,162.302
0,81,2,Uncommon,7,Legs,4,Plate,legs,physical,1,58.1,58.1,28.017,107.372
0,81,2,Uncommon,13,One-hand Weapon,7,Sword,weapon_one_hand,physical,1,23.04,23.04,28.017,-17.765
0,81,2,Uncommon,13,One-hand Weapon,15,Dagger,weapon_one_hand,physical,1,23.04,23.04,28.017,-17.765
0,81,2,Uncommon,14,Shield,6,Shield,shield,tank,2,35.15,35.15,20.733,69.538
0,81,2,Uncommon,17,Two-hand Weapon,1,Two-hand Axe,weapon_two_hand,physical,1,58.1,58.1,50.431,15.207
0,81,2,Uncommon,17,Two-hand Weapon,10,Staff,weapon_two_hand,caster,1,76.17,76.17,50.431,51.038
0,81,2,Uncommon,17,Two-hand Weapon,10,Staff,weapon_two_hand,physical,1,81.1,81.1,50.431,60.813
0,81,2,Uncommon,22,Off-hand Weapon,15,Dagger,weapon_off_hand,physical,1,26.03,26.03,15.69,65.905
0,81,2,Uncommon,26,Ranged,18,Crossbow,ranged,physical,1,18.03,18.03,28.017,-35.647
0,81,2,Uncommon,26,Ranged,19,Wand,ranged,caster,1,20.04,20.04,28.017,-28.473
0,83,4,Epic,3,Shoulder,1,Cloth,shoulder,caster,1,25.82,25.82,28.848,-10.497
0,83,4,Epic,3,Shoulder,3,Mail,shoulder,generic,1,16.75,16.75,28.848,-41.937
0,84,2,Uncommon,1,Head,4,Plate,head,physical,1,56.14,56.14,29.214,92.169
0,84,2,Uncommon,5,Chest,3,Mail,chest,physical,1,66.75,66.75,29.214,128.487
0,84,2,Uncommon,13,One-hand Weapon,0,Axe,weapon_one_hand,physical,1,23.69,23.69,29.214,-18.908
0,84,2,Uncommon,23,Held in Off-hand,0,Misc,held_in_off_hand,caster,1,30.37,30.37,16.36,85.638
0,85,3,Rare,3,Shoulder,1,Cloth,shoulder,caster,1,70.06,70.06,25.782,171.742
0,85,3,Rare,3,Shoulder,4,Plate,shoulder,physical,1,57.76,57.76,25.782,124.034
0,85,3,Rare,5,Chest,1,Cloth,chest,caster,1,81.83,81.83,34.84,134.872
0,85,3,Rare,5,Chest,2,Leather,chest,caster,1,83.17,83.17,34.84,138.718
0,85,3,Rare,5,Chest,2,Leather,chest,physical,1,65.74,65.74,34.84,88.69
0,85,3,Rare,5,Chest,3,Mail,chest,physical,1,85.55,85.55,34.84,145.549
0,85,3,Rare,5,Chest,4,Plate,chest,caster,1,85.67,85.67,34.84,145.894
0,85,3,Rare,5,Chest,4,Plate,chest,physical,1,77.74,77.74,34.84,123.133
0,85,3,Rare,8,Feet,2,Leather,feet,physical,1,57.76,57.76,25.782,124.034
0,85,3,Rare,10,Hands,3,Mail,hands,physical,1,57.76,57.76,25.782,124.034
0,86,3,Rare,1,Head,4,Plate,head,physical,1,78.13,78.13,35.312,121.256
0,87,2,Uncommon,1,Head,2,Leather,head,caster,1,63.27,63.27,30.417,108.009
0,87,2,Uncommon,2,Neck,0,Misc,neck,caster,1,28.76,28.76,17.033,68.844
0,87,2,Uncommon,2,Neck,0,Misc,neck,physical,3,29.0,29.0,17.033,70.253
0,87,2,Uncommon,3,Shoulder,2,Leather,shoulder,generic,1,46.74,46.74,22.509,107.655
0,87,2,Uncommon,3,Shoulder,3,Mail,shoulder,caster,1,47.56,47.56,22.509,111.298
0,87,2,Uncommon,5,Chest,3,Mail,chest,generic,1,62.77,62.77,30.417,106.365
0,87,2,Uncommon,5,Chest,4,Plate,chest,caster,1,71.15,71.15,30.417,133.916
0,87,2,Uncommon,6,Waist,1,Cloth,waist,caster,1,52.53,52.53,22.509,133.378
0,87,2,Uncommon,6,Waist,3,Mail,waist,physical,1,46.74,46.74,22.509,107.655
0,87,2,Uncommon,7,Legs,4,Plate,legs,tank,1,62.77,62.77,30.417,106.365
0,87,2,Uncommon,8,Feet,1,Cloth,feet,caster,1,52.34,52.34,22.509,132.534
0,87,2,Uncommon,8,Feet,2,Leather,feet,physical,1,47.08,47.08,22.509,109.165
0,87,2,Uncommon,11,Finger,0,Misc,finger,caster,2,31.47,31.47,17.033,84.754
0,87,2,Uncommon,11,Finger,0,Misc,finger,physical,1,29.0,29.0,17.033,70.253
0,87,2,Uncommon,11,Finger,0,Misc,finger,tank,1,28.74,28.74,17.033,68.727
0,87,2,Uncommon,13,One-hand Weapon,7,Sword,weapon_one_hand,physical,1,29.7,29.7,30.417,-2.357
0,87,2,Uncommon,17,Two-hand Weapon,10,Staff,weapon_two_hand,caster,1,71.15,71.15,54.75,29.953
0,87,2,Uncommon,23,Held in Off-hand,0,Misc,held_in_off_hand,caster,1,32.34,32.34,17.033,89.861
0,88,3,Rare,1,Head,2,Leather,head,caster,1,98.88,98.88,36.258,172.712
0,88,3,Rare,2,Neck,0,Misc,neck,caster,1,50.48,50.48,20.305,148.615
0,88,3,Rare,5,Chest,1,Cloth,chest,caster,1,80.91,80.91,36.258,123.15
0,88,3,Rare,5,Chest,2,Leather,chest,physical,1,73.74,73.74,36.258,103.376
0,88,3,Rare,5,Chest,3,Mail,chest,caster,1,86.91,86.91,36.258,139.699
0,88,3,Rare,5,Chest,4,Plate,chest,caster,1,90.33,90.33,36.258,149.131
0,88,3,Rare,5,Chest,4,Plate,chest,physical,1,73.74,73.74,36.258,103.376
0,88,3,Rare,7,Legs,1,Cloth,legs,caster,1,97.29,97.29,36.258,168.327
0,88,3,Rare,7,Legs,3,Mail,legs,caster,1,90.33,90.33,36.258,149.131
0,88,3,Rare,11,Finger,0,Misc,finger,caster,1,50.48,50.48,20.305,148.615
0,88,3,Rare,16,Cloak,1,Cloth,cloak,physical,1,44.74,44.74,20.305,120.345
0,89,3,Rare,1,Head,1,Cloth,head,generic,1,92.78,92.78,36.732,152.584
0,90,2,Uncommon,1,Head,1,Cloth,head,caster,1,63.1,63.1,31.626,99.518
0,90,2,Uncommon,1,Head,2,Leather,head,physical,1,50.04,74.04,31.626,134.11
0,90,2,Uncommon,1,Head,4,Plate,head,generic,1,45.74,69.74,31.626,120.513
0,90,2,Uncommon,2,Neck,0,Misc,neck,tank,1,30.06,30.06,17.711,69.728
0,90,2,Uncommon,3,Shoulder,1,Cloth,shoulder,caster,1,48.34,48.34,23.403,106.551
0,90,2,Uncommon,3,Shoulder,3,Mail,shoulder,physical,1,48.0,48.0,23.403,105.098
0,90,2,Uncommon,5,Chest,1,Cloth,chest,caster,1,54.12,78.12,31.626,147.01
0,90,2,Uncommon,6,Waist,2,Leather,waist,physical,1,48.0,48.0,23.403,105.098
0,90,2,Uncommon,6,Waist,4,Plate,waist,caster,1,55.83,55.83,23.403,138.555
0,90,2,Uncommon,6,Waist,4,Plate,waist,generic,2,48.08,48.08,23.403,105.44
0,90,2,Uncommon,7,Legs,3,Mail,legs,physical,1,54.06,78.06,31.626,146.821
0,90,2,Uncommon,8,Feet,1,Cloth,feet,caster,1,48.42,48.42,23.403,106.893
0,90,2,Uncommon,9,Wrist,2,Leather,wrist,caster,2,36.04,36.04,17.711,103.493
0,90,2,Uncommon,9,Wrist,3,Mail,wrist,physical,2,36.0,36.0,17.711,103.267
0,90,2,Uncommon,10,Hands,1,Cloth,hands,caster,1,53.34,53.34,23.403,127.916
0,90,2,Uncommon,10,Hands,2,Leather,hands,physical,1,55.07,55.07,23.403,135.308
0,90,2,Uncommon,10,Hands,4,Plate,hands,caster,1,60.12,60.12,23.403,156.886
0,90,2,Uncommon,11,Finger,0,Misc,finger,caster,1,36.1,36.1,17.711,103.832
0,90,2,Uncommon,11,Finger,0,Misc,finger,physical,2,33.025,33.025,17.711,86.469
0,90,2,Uncommon,16,Cloak,1,Cloth,cloak,caster,3,42.56,42.56,17.711,140.307
0,90,2,Uncommon,16,Cloak,1,Cloth,cloak,physical,1,40.05,40.05,17.711,126.135
0,90,4,Epic,2,Neck,0,Misc,neck,physical,1,29.39,29.39,23.962,22.655
0,90,4,Epic,11,Finger,0,Misc,finger,physical,1,29.39,29.39,23.962,22.655
0,91,3,Rare,3,Shoulder,1,Cloth,shoulder,caster,1,67.14,67.14,27.886,140.77
0,91,3,Rare,3,Shoulder,3,Mail,shoulder,physical,1,51.0,67.0,27.886,140.268
0,91,3,Rare,3,Shoulder,4,Plate,shoulder,generic,1,50.77,66.77,27.886,139.443
0,91,3,Rare,8,Feet,1,Cloth,feet,caster,1,51.48,67.48,27.886,141.989
0,91,3,Rare,8,Feet,2,Leather,feet,physical,1,66.71,66.71,27.886,139.228
0,91,3,Rare,8,Feet,4,Plate,feet,physical,1,64.04,64.04,27.886,129.653
0,91,3,Rare,10,Hands,2,Leather,hands,generic,1,51.0,67.0,27.886,140.268
0,91,3,Rare,10,Hands,3,Mail,hands,caster,1,68.81,68.81,27.886,146.759
0,93,2,Uncommon,1,Head,1,Cloth,head,caster,2,62.28,74.28,32.842,126.177
0,93,2,Uncommon,1,Head,2,Leather,head,generic,1,67.11,67.11,32.842,104.345
0,93,2,Uncommon,1,Head,3,Mail,head,generic,1,49.08,73.08,32.842,122.523
0,93,2,Uncommon,1,Head,3,Mail,head,physical,1,67.11,67.11,32.842,104.345
0,93,2,Uncommon,2,Neck,0,Misc,neck,caster,4,36.65,36.65,18.391,99.279
0,93,2,Uncommon,2,Neck,0,Misc,neck,physical,3,37.06,37.06,18.391,101.509
0,93,2,Uncommon,3,Shoulder,2,Leather,shoulder,physical,1,56.07,56.07,24.303,130.715
0,93,2,Uncommon,3,Shoulder,4,Plate,shoulder,physical,2,46.42,46.42,24.303,91.007
0,93,2,Uncommon,5,Chest,2,Leather,chest,caster,1,81.68,81.68,32.842,148.709
0,93,2,Uncommon,5,Chest,2,Leather,chest,generic,1,49.08,73.08,32.842,122.523
0,93,2,Uncommon,5,Chest,3,Mail,chest,physical,1,75.76,75.76,32.842,130.683
0,93,2,Uncommon,5,Chest,4,Plate,chest,generic,1,67.11,67.11,32.842,104.345
0,93,2,Uncommon,6,Waist,1,Cloth,waist,caster,2,55.66,55.66,24.303,129.028
0,93,2,Uncommon,6,Waist,2,Leather,waist,caster,1,55.76,55.76,24.303,129.439
0,93,2,Uncommon,6,Waist,3,Mail,waist,physical,1,56.07,56.07,24.303,130.715
0,93,2,Uncommon,7,Legs,2,Leather,legs,caster,1,67.36,67.36,32.842,105.106
0,93,2,Uncommon,7,Legs,2,Leather,legs,generic,1,67.11,67.11,32.842,104.345
0,93,2,Uncommon,7,Legs,3,Mail,legs,physical,1,67.0,67.0,32.842,104.01
0,93,2,Uncommon,7,Legs,4,Plate,legs,caster,2,62.48,74.48,32.842,126.786
0,93,2,Uncommon,8,Feet,1,Cloth,feet,caster,1,56.26,56.26,24.303,131.496
0,93,2,Uncommon,8,Feet,2,Leather,feet,caster,2,50.2,50.2,24.303,106.561
0,93,2,Uncommon,8,Feet,3,Mail,feet,caster,2,50.145,50.145,24.303,106.335
0,93,2,Uncommon,8,Feet,4,Plate,feet,generic,1,49.75,49.75,24.303,104.709
0,93,2,Uncommon,9,Wrist,2,Leather,wrist,physical,1,37.06,37.06,18.391,101.509
0,93,2,Uncommon,10,Hands,3,Mail,hands,caster,1,50.2,50.2,24.303,106.561
0,93,2,Uncommon,10,Hands,3,Mail,hands,physical,1,50.0,50.0,24.303,105.738
0,93,2,Uncommon,10,Hands,4,Plate,hands,physical,2,49.75,49.75,24.303,104.709
0,93,2,Uncommon,11,Finger,0,Misc,finger,caster,4,39.9,39.9,18.391,116.951
0,93,2,Uncommon,11,Finger,0,Misc,finger,generic,1,24.06,24.06,18.391,30.823
0,93,2,Uncommon,11,Finger,0,Misc,finger,physical,3,37.0,37.0,18.391,101.182
0,93,2,Uncommon,13,One-hand Weapon,0,Axe,weapon_one_hand,physical,1,24.0,24.0,32.842,-26.922
0,93,2,Uncommon,13,One-hand Weapon,4,Mace,weapon_one_hand,physical,1,24.0,24.0,32.842,-26.922
0,93,2,Uncommon,13,One-hand Weapon,7,Sword,weapon_one_hand,physical,1,28.0,28.0,32.842,-14.742
0,93,2,Uncommon,13,One-hand Weapon,15,Dagger,weapon_one_hand,generic,1,27.71,27.71,32.842,-15.625
0,93,2,Uncommon,15,Ranged,2,Bow,ranged,physical,1,17.0,17.0,32.842,-48.236
0,93,2,Uncommon,16,Cloak,1,Cloth,cloak,caster,2,40.49,40.49,18.391,120.159
0,93,2,Uncommon,16,Cloak,1,Cloth,cloak,generic,1,17.05,17.05,18.391,-7.293
0,93,2,Uncommon,16,Cloak,1,Cloth,cloak,physical,1,37.06,37.06,18.391,101.509
0,93,2,Uncommon,17,Two-hand Weapon,5,Two-hand Mace,weapon_two_hand,generic,1,67.11,67.11,59.115,13.525
0,93,2,Uncommon,17,Two-hand Weapon,8,Two-hand Sword,weapon_two_hand,physical,1,67.11,67.11,59.115,13.525
0,93,2,Uncommon,17,Two-hand Weapon,10,Staff,weapon_two_hand,caster,3,92.91,92.91,59.115,57.169
0,93,2,Uncommon,20,Robe,1,Cloth,chest,caster,1,74.1,74.1,32.842,125.629
0,93,2,Uncommon,21,Main-hand Weapon,4,Mace,weapon_main_hand,caster,1,53.11,53.11,32.842,61.716
0,93,2,Uncommon,21,Main-hand Weapon,7,Sword,weapon_main_hand,caster,2,28.1,28.1,32.842,-14.438
0,93,2,Uncommon,21,Main-hand Weapon,15,Dagger,weapon_main_hand,caster,1,57.81,57.81,32.842,76.027
0,93,2,Uncommon,25,Thrown,16,Thrown,ranged,physical,1,17.04,17.04,32.842,-48.115
0,93,2,Uncommon,26,Ranged,18,Crossbow,ranged,physical,1,20.0,20.0,32.842,-39.102
0,93,2,Uncommon,26,Ranged,19,Wand,ranged,generic,1,19.91,19.91,32.842,-39.376
0,94,3,Rare,2,Neck,0,Misc,neck,caster,1,47.42,47.42,21.905,116.485
0,94,3,Rare,2,Neck,0,Misc,neck,physical,1,47.08,47.08,21.905,114.933
0,94,3,Rare,9,Wrist,1,Cloth,wrist,caster,1,51.63,51.63,21.905,135.704
0,94,3,Rare,11,Finger,0,Misc,finger,caster,1,47.56,47.56,21.905,117.124
0,94,3,Rare,13,One-hand Weapon,13,Fist,weapon_one_hand,generic,1,36.06,36.06,39.115,-7.811
