entry,name,class,subclass,subclass_label,inventory_type,inventory_label,slot_key,role,quality,quality_label,origin_expansion,origin_label,origin_source,present_in_vanilla,present_in_tbc,present_in_wrath,pvp_family,required_level,item_level,expansion_band,ilvl_band,old_armor,new_armor,armor_peer_median,armor_sample_count,armor_peer_window,armor_classification,armor_change_percent,old_damage_min,old_damage_max,new_damage_min,new_damage_max,weapon_damage_peer_median_dps,weapon_damage_sample_count,weapon_damage_peer_window,weapon_damage_change_percent,old_dps,new_dps,old_stat_list,new_stat_list,old_weighted_budget,new_weighted_budget,special_weapon_budget,special_weapon_stat_list,socket_budget,target_budget,target_visible_budget,target_visible_budget_unclamped,target_source,target_sample_count,peer_group,peer_window,peer_p10,peer_p25,peer_p75,peer_p90,peer_outlier,sql_blocked,sql_block_reasons,percent_over_under_before,percent_over_under_after,action,skip_reasons,warnings,special_effect_flags
1486,Tree Bark Jacket,4,1,Cloth,5,Chest,chest,caster,3,Rare,0,vanilla,origin_manifest,True,True,True,none,19,24,classic_leveling,020-029,42,42,0.0,0,,insufficient_samples,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0,0.0,0.0,"+6 Stamina, +10 Intellect","+6 Stamina, +10 Intellect",14.02,14.02,0.0,,0.0,14.02,14.02,14.02,no_peer_skip,0,origin=0;quality=3;slot=chest;armor=1;weapon=none;pvp=none;role=caster,insufficient_samples,0.0,0.0,0.0,0.0,False,True,not enough comparable peer samples,0.0,0.0,unchanged,,normal stats unchanged: not enough comparable peer samples; armor unchanged: not enough comparable armor samples,
1935,Assassin's Blade,2,15,Dagger,13,One-hand Weapon,weapon_one_hand,physical,3,Rare,0,vanilla,origin_manifest,True,True,True,none,19,24,classic_leveling,020-029,0,0,0.0,0,,not_checked,0.0,20.0,39.0,20.0,39.0,16.333,10,within 5 ilvl,0.0,15.526315789473685,15.526315789473685,"+4 Agility, +3 Strength","+4 Agility, +2 Strength",7.0,6.0,0.0,,0.0,5.675,5.675,5.675,peer_+/-5_ilvl,20,origin=0;quality=3;slot=weapon_one_hand;armor=none;weapon=weapon_one_hand:physical;pvp=none;role=physical,+/-5_ilvl,4.609,5.34,6.092499999999999,7.0,True,False,,23.348017621145377,5.726872246696039,updated,,rounding remained outside configured tolerance; final visible stat budget adjusted to stay within +/-20% safety cap; weapon DPS unchanged: within +/-15% peer tolerance from 10 sample(s),
2035,Sword of the Night Sky,2,7,Sword,13,One-hand Weapon,weapon_one_hand,physical,2,Uncommon,0,vanilla,origin_manifest,True,True,True,none,19,24,classic_leveling,020-029,0,0,0.0,0,,not_checked,0.0,14.0,27.0,14.0,27.0,10.816,16,within 5 ilvl,0.0,12.058823529411764,12.058823529411764,"+2 Agility, +2 Strength","+1 Agility, +3 Strength",4.0,4.0,0.0,,0.0,3.34,3.34,3.34,peer_+/-5_ilvl,32,origin=0;quality=2;slot=weapon_one_hand;armor=none;weapon=weapon_one_hand:physical;pvp=none;role=physical,+/-5_ilvl,2.0,3.0,4.0,4.0,True,False,,19.760479041916174,19.760479041916174,updated,,rounding remained outside configured tolerance; weapon DPS unchanged: within +/-15% peer tolerance from 16 sample(s),
2041,Tunic of Westfall,4,2,Leather,5,Chest,chest,physical,3,Rare,0,vanilla,origin_manifest,True,True,True,none,0,24,classic_leveling,020-029,92,92,0.0,0,,insufficient_samples,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0,0.0,0.0,"+5 Stamina, +11 Agility","+5 Stamina, +11 Agility",14.35,14.35,0.0,,0.0,14.35,14.35,14.35,no_peer_skip,0,origin=0;quality=3;slot=chest;armor=2;weapon=none;pvp=none;role=physical,insufficient_samples,0.0,0.0,0.0,0.0,False,True,not enough comparable peer samples,0.0,0.0,unchanged,,normal stats unchanged: not enough comparable peer samples; armor unchanged: not enough comparable armor samples,
2042,Staff of Westfall,2,10,Staff,17,Two-hand Weapon,weapon_two_hand,healer,3,Rare,0,vanilla,origin_manifest,True,True,True,none,0,24,classic_leveling,020-029,0,0,0.0,0,,not_checked,0.0,49.0,74.0,49.0,74.0,20.345,11,within 5 ilvl,0.0,20.5,20.5,"+11 Spirit, +5 Intellect","+11 Spirit, +5 Intellect",16.0,16.0,0.0,,0.0,17.34,16.0,16.0,peer_+/-5_ilvl,10,origin=0;quality=3;slot=weapon_two_hand;armor=none;weapon=weapon_two_hand:physical;pvp=none;role=healer,+/-5_ilvl,13.357999999999999,15.6,19.1925,19.523999999999997,False,False,,-7.727797001153401,-7.727797001153401,unchanged,,normal stats unchanged: within +/-15% peer tolerance; weapon DPS unchanged: within +/-15% peer tolerance from 11 sample(s),
2046,Bluegill Kukri,2,7,Sword,13,One-hand Weapon,weapon_one_hand,physical,2,Uncommon,0,vanilla,origin_manifest,True,True,True,none,19,24,classic_leveling,020-029,0,0,0.0,0,,not_checked,0.0,24.0,45.0,24.0,45.0,10.816,16,within 5 ilvl,0.0,12.321428571428573,12.321428571428573,+3 Strength,+3 Strength,3.0,3.0,0.0,,0.0,3.34,3.0,3.0,peer_+/-5_ilvl,32,origin=0;quality=2;slot=weapon_one_hand;armor=none;weapon=weapon_one_hand:physical;pvp=none;role=physical,+/-5_ilvl,2.0,3.0,4.0,4.0,False,False,,-10.17964071856287,-10.17964071856287,unchanged,,normal stats unchanged: within +/-15% peer tolerance; weapon DPS unchanged: within +/-15% peer tolerance from 16 sample(s),
2059,Sentry Cloak,4,1,Cloth,16,Cloak,cloak,physical,3,Rare,0,vanilla,origin_manifest,True,True,True,none,19,24,classic_leveling,020-029,21,21,20.0,11,within 5 ilvl,within_tolerance,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0,0.0,0.0,"+5 Stamina, +4 Agility","+5 Stamina, +4 Agility",7.35,7.35,0.0,,0.0,7.35,7.35,7.35,no_peer_skip,0,origin=0;quality=3;slot=cloak;armor=1;weapon=none;pvp=none;role=physical,insufficient_samples,0.0,0.0,0.0,0.0,False,True,not enough comparable peer samples,0.0,0.0,unchanged,,normal stats unchanged: not enough comparable peer samples; armor unchanged: within +/-15% peer tolerance from 11 sample(s),
2230,Gloves of Brawn,4,3,Mail,10,Hands,hands,physical,2,Uncommon,0,vanilla,origin_manifest,True,True,True,none,0,24,classic_leveling,020-029,112,112,110.0,16,within 5 ilvl,within_tolerance,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0,0.0,0.0,+12 Attack Power,+12 Attack Power,6.0,6.0,0.0,,0.0,6.17,6.0,6.0,peer_+/-5_ilvl,12,origin=0;quality=2;slot=hands;armor=3;weapon=none;pvp=none;role=physical,+/-5_ilvl,5.0,5.75,7.1675,8.867,False,False,,-2.7552674230145855,-2.7552674230145855,unchanged,,normal stats unchanged: within +/-15% peer tolerance; armor unchanged: within +/-15% peer tolerance from 16 sample(s),
3057,Forest Leather Boots,4,2,Leather,8,Feet,feet,physical,2,Uncommon,0,vanilla,origin_manifest,True,True,True,none,19,24,classic_leveling,020-029,58,58,58.0,14,within 5 ilvl,within_tolerance,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0,0.0,0.0,"+8 Attack Power, +4 Stamina","+8 Attack Power, +4 Stamina",6.68,6.68,0.0,,0.0,7.35,6.68,6.68,peer_+/-10_ilvl,14,origin=0;quality=2;slot=feet;armor=2;weapon=none;pvp=none;role=physical,+/-10_ilvl,4.109,5.42,8.844999999999999,9.347,False,False,,-9.115646258503402,-9.115646258503402,unchanged,,normal stats unchanged: within +/-15% peer tolerance; armor unchanged: within +/-15% peer tolerance from 14 sample(s),
3066,Bright Gloves,4,1,Cloth,10,Hands,hands,healer,2,Uncommon,0,vanilla,origin_manifest,True,True,True,none,19,24,classic_leveling,020-029,24,24,22.5,14,within 5 ilvl,within_tolerance,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0,0.0,0.0,"+4 Spirit, +4 Intellect","+4 Spirit, +3 Intellect",8.0,7.0,0.0,,0.0,5.0,6.4,5.0,peer_+/-10_ilvl,14,origin=0;quality=2;slot=hands;armor=1;weapon=none;pvp=none;role=healer,+/-10_ilvl,3.201,4.0,7.0075,10.700000000000001,True,True,peer target requires 37.5% visible budget change,60.0,40.0,report-only,,SQL blocked: peer target requires 37.5% visible budget change; visible stat target clamped to +/-20% safety cap; rounding remained outside configured tolerance; final visible stat budget adjusted to stay within +/-20% safety cap; armor unchanged: within +/-15% peer tolerance from 14 sample(s),
3074,Smoldering Gloves,4,1,Cloth,10,Hands,hands,healer,2,Uncommon,0,vanilla,origin_manifest,True,True,True,none,19,24,classic_leveling,020-029,24,24,22.5,14,within 5 ilvl,within_tolerance,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0,0.0,0.0,"+3 Stamina, +5 Spirit","+3 Stamina, +4 Spirit",7.01,6.01,0.0,,0.0,5.0,5.6080000000000005,5.0,peer_+/-10_ilvl,14,origin=0;quality=2;slot=hands;armor=1;weapon=none;pvp=none;role=healer,+/-10_ilvl,3.201,4.0,7.75,10.700000000000001,True,True,peer target requires 28.7% visible budget change,40.199999999999996,20.199999999999996,report-only,,SQL blocked: peer target requires 28.7% visible budget change; visible stat target clamped to +/-20% safety cap; rounding remained outside configured tolerance; final visible stat budget adjusted to stay within +/-20% safety cap; armor unchanged: within +/-15% peer tolerance from 14 sample(s),
3202,Forest Leather Bracers,4,2,Leather,9,Wrist,wrist,physical,2,Uncommon,0,vanilla,origin_manifest,True,True,True,none,19,24,classic_leveling,020-029,37,37,37.5,14,within 5 ilvl,within_tolerance,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0,0.0,0.0,+5 Agility,+5 Agility,5.0,5.0,0.0,,0.0,5.34,5.0,5.0,peer_+/-10_ilvl,10,origin=0;quality=2;slot=wrist;armor=2;weapon=none;pvp=none;role=physical,+/-10_ilvl,3.2729999999999997,5.0,6.092499999999999,7.034,False,False,,-6.3670411985018704,-6.3670411985018704,unchanged,,normal stats unchanged: within +/-15% peer tolerance; armor unchanged: within +/-15% peer tolerance from 14 sample(s),
3415,Staff of the Friar,2,10,Staff,17,Two-hand Weapon,weapon_two_hand,healer,3,Rare,0,vanilla,origin_manifest,True,True,True,none,19,24,classic_leveling,020-029,0,0,0.0,0,,not_checked,0.0,42.0,64.0,42.0,64.0,20.345,11,within 5 ilvl,0.0,20.384615384615383,20.384615384615383,"+11 Spirit, +4 Stamina, +3 Intellect","+11 Spirit, +4 Stamina, +3 Intellect",16.68,16.68,0.0,,0.0,17.175,16.68,16.68,peer_+/-5_ilvl,10,origin=0;quality=3;slot=weapon_two_hand;armor=none;weapon=weapon_two_hand:physical;pvp=none;role=healer,+/-5_ilvl,13.357999999999999,15.5125,19.1925,19.523999999999997,False,False,,-2.882096069869001,-2.882096069869001,unchanged,,normal stats unchanged: within +/-15% peer tolerance; weapon DPS unchanged: within +/-15% peer tolerance from 11 sample(s),
3429,Guardsman Belt,4,2,Leather,6,Waist,waist,physical,2,Uncommon,0,vanilla,origin_manifest,True,True,True,none,19,24,classic_leveling,020-029,47,47,48.0,20,within 5 ilvl,within_tolerance,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0,0.0,0.0,"+4 Stamina, +4 Agility","+4 Stamina, +4 Agility",6.68,6.68,0.0,,0.0,6.68,6.68,6.68,peer_+/-5_ilvl,13,origin=0;quality=2;slot=waist;armor=2;weapon=none;pvp=none;role=physical,+/-5_ilvl,5.068,6.0,8.35,9.282,False,False,,0.0,0.0,unchanged,,normal stats unchanged: within +/-15% peer tolerance; armor unchanged: within +/-15% peer tolerance from 20 sample(s),
3461,High Robe of the Adjudicator,4,1,Cloth,20,Robe,chest,healer,2,Uncommon,0,vanilla,origin_manifest,True,True,True,none,0,24,classic_leveling,020-029,38,38,39.0,21,within 5 ilvl,within_tolerance,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0,0.0,0.0,"+2 Intellect, +7 Spirit","+2 Intellect, +7 Spirit",9.0,9.0,0.0,,0.0,9.67,9.0,9.0,peer_+/-5_ilvl,17,origin=0;quality=2;slot=chest;armor=1;weapon=none;pvp=none;role=healer,+/-5_ilvl,7.876,9.0,10.01,12.0,False,False,,-6.928645294725956,-6.928645294725956,unchanged,,normal stats unchanged: within +/-15% peer tolerance; armor unchanged: within +/-15% peer tolerance from 21 sample(s),
3462,Talonstrike,2,7,Sword,13,One-hand Weapon,weapon_one_hand,physical,2,Uncommon,0,vanilla,origin_manifest,True,True,True,none,0,24,classic_leveling,020-029,0,0,0.0,0,,not_checked,0.0,13.0,26.0,13.0,26.0,10.816,16,within 5 ilvl,0.0,12.1875,12.1875,+3 Agility,+3 Agility,3.0,3.0,0.0,,0.0,3.34,3.0,3.0,peer_+/-5_ilvl,32,origin=0;quality=2;slot=weapon_one_hand;armor=none;weapon=weapon_one_hand:physical;pvp=none;role=physical,+/-5_ilvl,2.0,3.0,4.0,4.0,False,False,,-10.17964071856287,-10.17964071856287,unchanged,,normal stats unchanged: within +/-15% peer tolerance; weapon DPS unchanged: within +/-15% peer tolerance from 16 sample(s),
3741,Stomping Boots,4,2,Leather,8,Feet,feet,physical,2,Uncommon,0,vanilla,origin_manifest,True,True,True,none,0,24,classic_leveling,020-029,58,58,58.0,14,within 5 ilvl,within_tolerance,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0,0.0,0.0,"+8 Attack Power, +4 Agility","+8 Attack Power, +3 Agility",8.0,7.0,0.0,,0.0,6.845,6.845,6.845,peer_+/-10_ilvl,14,origin=0;quality=2;slot=feet;armor=2;weapon=none;pvp=none;role=physical,+/-10_ilvl,4.109,5.42,8.844999999999999,9.347,True,False,,16.873630387143905,2.2644265887509167,updated,,armor unchanged: within +/-15% peer tolerance from 14 sample(s),
4373,Shadow Goggles,4,1,Cloth,1,Head,head,healer,2,Uncommon,0,vanilla,origin_manifest,True,True,True,none,0,24,classic_leveling,020-029,31,31,0.0,0,,insufficient_samples,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0,0.0,0.0,"+6 Spirit, +5 Intellect","+6 Spirit, +5 Intellect",11.0,11.0,0.0,,0.0,11.0,11.0,11.0,no_peer_skip,0,origin=0;quality=2;slot=head;armor=1;weapon=none;pvp=none;role=healer,insufficient_samples,0.0,0.0,0.0,0.0,False,True,not enough comparable peer samples,0.0,0.0,unchanged,,normal stats unchanged: not enough comparable peer samples; armor unchanged: not enough comparable armor samples,
4444,Black Husk Shield,4,6,Shield,14,Shield,shield,tank,2,Uncommon,0,vanilla,origin_manifest,True,True,True,none,19,24,classic_leveling,020-029,478,478,478.0,25,within 5 ilvl,within_tolerance,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0,0.0,0.0,"+4 Spirit, +3 Stamina","+3 Spirit, +3 Stamina",6.01,5.01,0.0,,0.0,5.0,5.0,5.0,peer_+/-5_ilvl,22,origin=0;quality=2;slot=shield;armor=shield;weapon=shield;pvp=none;role=tank,+/-5_ilvl,3.0,3.43,5.595,6.0,True,True,special-effect/itemset rows require --allow-special-effects,20.199999999999996,0.19999999999999576,report-only,,spell payload detected and left unchanged; SQL blocked: special-effect/itemset rows require --allow-special-effects; rounding remained outside configured tolerance; final visible stat budget adjusted to stay within +/-20% safety cap; armor unchanged: within +/-15% peer tolerance from 25 sample(s),spell_payload
4706,Lambent Scale Cloak,4,1,Cloth,16,Cloak,cloak,physical,2,Uncommon,0,vanilla,origin_manifest,True,True,True,none,19,24,classic_leveling,020-029,19,19,18.0,40,within 5 ilvl,within_tolerance,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0,0.0,0.0,"+4 Strength, +2 Spirit","+3 Strength, +2 Spirit",6.0,5.0,0.0,,0.0,5.0,5.0,5.0,peer_+/-5_ilvl,11,origin=0;quality=2;slot=cloak;armor=1;weapon=none;pvp=none;role=physical,+/-5_ilvl,3.34,4.17,5.34,6.01,True,False,,20.0,0.0,updated,,armor unchanged: within +/-15% peer tolerance from 40 sample(s),
4708,Bright Belt,4,1,Cloth,6,Waist,waist,caster,2,Uncommon,0,vanilla,origin_manifest,True,True,True,none,19,24,classic_leveling,020-029,21,21,21.0,14,within 5 ilvl,within_tolerance,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0,0.0,0.0,"+4 Intellect, +4 Stamina","+4 Intellect, +4 Stamina",6.68,6.68,0.0,,0.0,7.005,6.68,6.68,peer_+/-5_ilvl,10,origin=0;quality=2;slot=waist;armor=1;weapon=none;pvp=none;role=caster,+/-5_ilvl,5.0089999999999995,5.675,7.512499999999999,8.001,False,False,,-4.639543183440402,-4.639543183440402,unchanged,,normal stats unchanged: within +/-15% peer tolerance; armor unchanged: within +/-15% peer tolerance from 14 sample(s),
4785,Brimstone Belt,4,1,Cloth,6,Waist,waist,caster,2,Uncommon,0,vanilla,origin_manifest,True,True,True,none,19,24,classic_leveling,020-029,21,21,21.0,14,within 5 ilvl,within_tolerance,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0,0.0,0.0,"+3 Stamina, +5 Intellect","+3 Stamina, +5 Intellect",7.01,7.01,0.0,,0.0,6.84,7.01,7.01,peer_+/-5_ilvl,10,origin=0;quality=2;slot=waist;armor=1;weapon=none;pvp=none;role=caster,+/-5_ilvl,5.0089999999999995,5.675,7.512499999999999,8.001,False,False,,2.4853801169590635,2.4853801169590635,unchanged,,normal stats unchanged: within +/-15% peer tolerance; armor unchanged: within +/-15% peer tolerance from 14 sample(s),
4793,Sylvan Cloak,4,1,Cloth,16,Cloak,cloak,healer,2,Uncommon,0,vanilla,origin_manifest,True,True,True,none,19,24,classic_leveling,020-029,19,19,18.0,40,within 5 ilvl,within_tolerance,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0,0.0,0.0,"+2 Stamina, +4 Spirit","+2 Stamina, +3 Spirit",5.34,4.34,0.0,,0.0,4.34,4.34,4.34,peer_+/-5_ilvl,13,origin=0;quality=2;slot=cloak;armor=1;weapon=none;pvp=none;role=healer,+/-5_ilvl,4.0,4.0,5.35,6.272,True,False,,23.04147465437788,0.0,updated,,armor unchanged: within +/-15% peer tolerance from 40 sample(s),
4816,Legionnaire's Leggings,4,3,Mail,7,Legs,legs,healer,2,Uncommon,0,vanilla,origin_manifest,True,True,True,none,19,24,classic_leveling,020-029,157,157,163.0,15,within 5 ilvl,within_tolerance,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0,0.0,0.0,"+10 Attack Power, +5 Spirit","+10 Attack Power, +5 Spirit",10.0,10.0,0.0,,0.0,10.0,10.0,10.0,no_peer_skip,0,origin=0;quality=2;slot=legs;armor=3;weapon=none;pvp=none;role=healer,insufficient_samples,0.0,0.0,0.0,0.0,False,True,not enough comparable peer samples,0.0,0.0,unchanged,,normal stats unchanged: not enough comparable peer samples; armor unchanged: within +/-15% peer tolerance from 15 sample(s),
4818,Executioner's Sword,2,8,Two-hand Sword,17,Two-hand Weapon,weapon_two_hand,physical,2,Uncommon,0,vanilla,origin_manifest,True,True,True,none,19,24,classic_leveling,020-029,0,0,0.0,0,,not_checked,0.0,43.0,65.0,35.0,54.0,13.103,9,within 5 ilvl,-17.593,15.882352941176471,13.088235294117647,+8 Strength,+8 Strength,8.0,8.0,0.0,,0.0,8.01,8.0,8.0,peer_+/-5_ilvl,28,origin=0;quality=2;slot=weapon_two_hand;armor=none;weapon=weapon_two_hand:physical;pvp=none;role=physical,+/-5_ilvl,6.0,6.6775,10.3525,11.0,False,True,weapon requires at least 10 peer samples for SQL; found 9,-0.1248439450686615,-0.1248439450686615,report-only,,normal stats unchanged: within +/-15% peer tolerance; weapon DPS median from 9 sample(s) within 5 ilvl; SQL blocked: weapon requires at least 10 peer samples for SQL; found 9,
4998,Blood Ring,4,0,Misc,11,Finger,finger,generic,2,Uncommon,0,vanilla,origin_manifest,True,True,True,none,19,24,classic_leveling,020-029,0,0,0.0,0,,not_armor,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0,0.0,0.0,+5 Stamina,+5 Stamina,3.35,3.35,0.0,,0.0,3.35,3.35,3.35,no_peer_skip,0,origin=0;quality=2;slot=finger;armor=0;weapon=none;pvp=none;role=generic,insufficient_samples,0.0,0.0,0.0,0.0,False,True,not enough comparable peer samples,0.0,0.0,unchanged,,normal stats unchanged: not enough comparable peer samples,
5191,Cruel Barb,2,7,Sword,13,One-hand Weapon,weapon_one_hand,physical,3,Rare,0,vanilla,origin_manifest,True,True,True,none,19,24,classic_leveling,020-029,0,0,0.0,0,,not_checked,0.0,30.0,57.0,30.0,57.0,15.341,8,within 5 ilvl,0.0,15.535714285714286,15.535714285714286,+12 Attack Power,+12 Attack Power,0.0,0.0,6.0,+12 Attack Power,0.0,5.84,5.84,5.84,peer_+/-5_ilvl,20,origin=0;quality=3;slot=weapon_one_hand;armor=none;weapon=weapon_one_hand:physical;pvp=none;role=physical,+/-5_ilvl,5.01,5.34,6.34,7.0,True,False,,-100.0,-100.0,unchanged,,special weapon stat budget excluded from normal visible stat budget; weapon DPS unchanged: within +/-15% peer tolerance from 8 sample(s),
5202,Corsair's Overshirt,4,1,Cloth,5,Chest,chest,healer,3,Rare,0,vanilla,origin_manifest,True,True,True,none,19,24,classic_leveling,020-029,42,42,0.0,0,,insufficient_samples,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0,0.0,0.0,"+11 Spirit, +5 Stamina","+11 Spirit, +5 Stamina",14.35,14.35,0.0,,0.0,14.35,14.35,14.35,no_peer_skip,0,origin=0;quality=3;slot=chest;armor=1;weapon=none;pvp=none;role=healer,insufficient_samples,0.0,0.0,0.0,0.0,False,True,not enough comparable peer samples,0.0,0.0,unchanged,,normal stats unchanged: not enough comparable peer samples; armor unchanged: not enough comparable armor samples,
5821,Darkstalker Boots,4,2,Leather,8,Feet,feet,physical,2,Uncommon,-1,custom_or_unknown,missing_from_origin_manifest,False,False,False,none,0,24,classic_leveling,020-029,58,58,58.0,14,within 5 ilvl,within_tolerance,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0,0.0,0.0,"+2 Stamina, +5 Agility","+2 Stamina, +5 Agility",6.34,6.34,0.0,,0.0,6.34,6.34,6.34,no_peer_skip,0,origin=-1;quality=2;slot=feet;armor=2;weapon=none;pvp=none;role=physical,insufficient_samples,0.0,0.0,0.0,0.0,False,True,not enough comparable peer samples; origin_expansion missing; select custom_or_unknown explicitly for SQL,0.0,0.0,unchanged,,SQL blocked: origin_expansion missing; select custom_or_unknown explicitly for SQL; normal stats unchanged: not enough comparable peer samples; armor unchanged: within +/-15% peer tolerance from 14 sample(s),
5822,Hedgeseed Gauntlets,4,3,Mail,10,Hands,hands,physical,2,Uncommon,-1,custom_or_unknown,missing_from_origin_manifest,False,False,False,none,0,24,classic_leveling,020-029,112,112,110.0,16,within 5 ilvl,within_tolerance,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0,0.0,0.0,"+10 Attack Power, +2 Stamina","+10 Attack Power, +2 Stamina",6.34,6.34,0.0,,0.0,6.34,6.34,6.34,no_peer_skip,0,origin=-1;quality=2;slot=hands;armor=3;weapon=none;pvp=none;role=physical,insufficient_samples,0.0,0.0,0.0,0.0,False,True,not enough comparable peer samples; origin_expansion missing; select custom_or_unknown explicitly for SQL,0.0,0.0,unchanged,,SQL blocked: origin_expansion missing; select custom_or_unknown explicitly for SQL; normal stats unchanged: not enough comparable peer samples; armor unchanged: within +/-15% peer tolerance from 16 sample(s),
6087,Chausses of Westfall,4,3,Mail,7,Legs,legs,physical,3,Rare,0,vanilla,origin_manifest,True,True,True,none,0,24,classic_leveling,020-029,173,173,0.0,0,,insufficient_samples,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0,0.0,0.0,"+5 Stamina, +22 Attack Power","+5 Stamina, +22 Attack Power",14.35,14.35,0.0,,0.0,14.35,14.35,14.35,no_peer_skip,0,origin=0;quality=3;slot=legs;armor=3;weapon=none;pvp=none;role=physical,insufficient_samples,0.0,0.0,0.0,0.0,False,True,not enough comparable peer samples,0.0,0.0,unchanged,,normal stats unchanged: not enough comparable peer samples; armor unchanged: not enough comparable armor samples,
6095,Wandering Boots,4,1,Cloth,8,Feet,feet,caster,2,Uncommon,0,vanilla,origin_manifest,True,True,True,none,0,24,classic_leveling,020-029,26,26,25.5,18,within 5 ilvl,within_tolerance,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0,0.0,0.0,"+4 Stamina, +4 Intellect","+4 Stamina, +3 Intellect",6.68,5.68,0.0,,0.0,4.84,5.344,4.84,peer_+/-10_ilvl,8,origin=0;quality=2;slot=feet;armor=1;weapon=none;pvp=none;role=caster,+/-10_ilvl,3.139,3.34,6.93,8.184,True,True,peer target requires 27.5% visible budget change,38.01652892561983,17.355371900826444,report-only,,SQL blocked: peer target requires 27.5% visible budget change; visible stat target clamped to +/-20% safety cap; rounding remained outside configured tolerance; final visible stat budget adjusted to stay within +/-20% safety cap; armor unchanged: within +/-15% peer tolerance from 18 sample(s),
